date,state,cases_unvax,cases_pvax,cases_fvax,cases_boost
2024-12-08,Johor,2,0,2,9
2024-12-09,Johor,1,0,4,11
2024-12-10,Johor,5,0,4,13
2024-12-11,Johor,4,0,5,14
2024-12-12,Johor,7,0,1,15
2024-12-13,Johor,5,0,6,14
2024-12-14,Johor,4,0,1,15
2024-12-15,Johor,2,0,6,11
2024-12-16,Johor,3,1,1,15
2024-12-17,Johor,3,1,1,13
2024-12-18,Johor,6,0,5,14
2024-12-19,Johor,6,0,5,15
2024-12-20,Johor,3,0,10,14
2024-12-21,Johor,3,0,4,12
2024-12-22,Johor,1,0,2,7
2024-12-23,Johor,4,0,4,11
2024-12-24,Johor,4,0,4,8
2024-12-25,Johor,2,0,8,15
2024-12-26,Johor,2,0,1,9
2024-12-27,Johor,4,0,4,9
2024-12-28,Johor,5,0,1,6
2024-12-29,Johor,3,0,1,18
2024-12-30,Johor,8,0,2,8
2024-12-31,Johor,5,0,3,13
2025-01-01,Johor,5,0,8,12
2025-01-02,Johor,4,0,7,14
2025-01-03,Johor,7,0,3,10
2025-01-04,Johor,9,0,2,12
2025-01-05,Johor,3,0,10,9
2025-01-06,Johor,7,0,3,5
2025-01-07,Johor,0,0,2,8
2025-01-08,Johor,5,0,4,11
2025-01-09,Johor,3,0,1,11
2025-01-10,Johor,4,0,3,15
2025-01-11,Johor,3,0,4,11
2025-01-12,Johor,2,0,4,5
2025-01-13,Johor,1,0,0,4
2025-01-14,Johor,2,0,4,5
2025-01-15,Johor,4,0,3,11
2025-01-16,Johor,10,0,3,12
2025-01-17,Johor,7,0,3,12
2025-01-18,Johor,6,0,2,9
2025-01-19,Johor,3,0,0,6
2025-01-20,Johor,1,0,1,3
2025-01-21,Johor,4,0,4,5
2025-01-22,Johor,1,0,1,9
2025-01-23,Johor,3,0,3,9
2025-01-24,Johor,5,0,3,8
2025-01-25,Johor,5,1,0,11
2025-01-26,Johor,4,0,0,10
2025-01-27,Johor,1,0,2,4
2025-01-28,Johor,1,0,3,11
2025-01-29,Johor,4,0,3,5
2025-01-30,Johor,4,0,3,7
2025-01-31,Johor,3,0,2,3
2025-02-01,Johor,3,0,1,6
2025-02-02,Johor,0,0,3,9
2025-02-03,Johor,0,0,2,9
2025-02-04,Johor,4,0,2,4
2025-02-05,Johor,2,0,2,13
2025-02-06,Johor,3,1,5,13
2025-02-07,Johor,3,1,5,10
2025-02-08,Johor,2,0,4,8
2025-02-09,Johor,1,0,1,3
2025-02-10,Johor,2,0,0,11
2025-02-11,Johor,1,0,2,4
2025-02-12,Johor,6,0,2,8
2025-02-13,Johor,3,0,0,4
2025-02-14,Johor,1,0,2,9
2025-02-15,Johor,3,0,4,3
2025-02-16,Johor,3,0,0,4
2025-02-17,Johor,3,0,2,5
2025-02-18,Johor,0,0,1,5
2025-02-19,Johor,2,0,2,4
2025-02-20,Johor,2,0,1,10
2025-02-21,Johor,4,0,4,3
2025-02-22,Johor,4,0,1,4
2025-02-23,Johor,3,0,3,5
2025-02-24,Johor,3,0,0,2
2025-02-25,Johor,3,0,1,10
2025-02-26,Johor,4,0,2,4
2025-02-27,Johor,3,0,0,5
2025-02-28,Johor,3,0,0,6
2025-03-01,Johor,3,0,3,15
2025-03-02,Johor,1,0,1,2
2025-03-03,Johor,0,0,2,1
2025-03-04,Johor,1,0,0,4
2025-03-05,Johor,4,0,6,9
2025-03-06,Johor,3,0,4,3
2025-03-07,Johor,4,0,1,5
2025-03-08,Johor,0,0,4,4
2025-03-09,Johor,2,0,1,4
2025-03-10,Johor,0,0,0,1
2025-03-11,Johor,2,1,2,9
2025-03-12,Johor,3,0,5,11
2025-03-13,Johor,1,0,7,4
2025-03-14,Johor,2,0,6,5
2025-03-15,Johor,2,0,1,13
2025-03-16,Johor,1,0,2,6
2025-03-17,Johor,0,0,0,2
2025-03-18,Johor,3,1,2,5
2025-03-19,Johor,2,0,2,1
2025-03-20,Johor,1,0,5,3
2025-03-21,Johor,2,0,0,7
2025-03-22,Johor,3,0,3,2
2025-03-23,Johor,0,0,3,2
2025-03-24,Johor,0,0,0,4
2025-03-25,Johor,4,0,4,3
2025-03-26,Johor,2,0,2,7
2025-03-27,Johor,7,0,2,6
2025-03-28,Johor,3,0,4,5
2025-03-29,Johor,0,0,3,7
2025-03-30,Johor,1,0,2,3
2025-03-31,Johor,0,0,0,1
2025-04-01,Johor,2,0,0,2
2025-04-02,Johor,3,0,1,1
2025-04-03,Johor,3,0,0,4
2025-04-04,Johor,4,0,1,3
2025-04-05,Johor,4,0,1,10
2025-04-06,Johor,2,0,1,6
2025-04-07,Johor,2,0,2,3
2025-04-08,Johor,1,0,5,5
2025-04-09,Johor,1,0,5,8
2025-04-10,Johor,7,1,5,7
2025-04-11,Johor,4,0,6,9
2025-04-12,Johor,2,0,2,13
2025-04-13,Johor,3,0,2,6
2025-04-14,Johor,2,0,0,1
2025-04-15,Johor,8,0,3,12
2025-04-16,Johor,4,0,5,4
2025-04-17,Johor,5,0,6,9
2025-04-18,Johor,4,0,4,5
2025-04-19,Johor,4,0,3,6
2025-04-20,Johor,1,0,2,6
2025-04-21,Johor,0,0,4,4
2025-04-22,Johor,6,0,3,5
2025-04-23,Johor,5,0,8,13
2025-04-24,Johor,3,2,5,6
2025-04-25,Johor,6,0,3,8
2025-04-26,Johor,3,1,3,3
2025-04-27,Johor,4,0,3,12
2025-04-28,Johor,4,0,4,6
2025-04-29,Johor,4,0,3,6
2025-04-30,Johor,3,0,4,10
2025-05-01,Johor,6,0,4,14
2025-05-02,Johor,4,0,5,6
2025-05-03,Johor,5,0,2,11
2025-05-04,Johor,0,0,0,0
2025-05-05,Johor,0,0,0,0
2025-05-06,Johor,0,0,0,0
2025-05-07,Johor,0,0,0,0
2025-05-08,Johor,0,0,0,0
2025-05-09,Johor,0,0,0,0
2025-05-10,Johor,0,0,0,0
2025-05-11,Johor,0,0,0,0
2025-05-12,Johor,0,0,0,0
2025-05-13,Johor,0,0,0,0
2025-05-14,Johor,0,0,0,0
2025-05-15,Johor,0,0,0,0
2025-05-16,Johor,0,0,0,0
2025-05-17,Johor,0,0,0,0
2025-05-18,Johor,0,0,0,0
2025-05-19,Johor,0,0,0,0
2025-05-20,Johor,0,0,0,0
2025-05-21,Johor,0,0,0,0
2025-05-22,Johor,0,0,0,0
2025-05-23,Johor,0,0,0,0
2025-05-24,Johor,0,0,0,0
2025-05-25,Johor,0,0,0,0
2025-05-26,Johor,0,0,0,0
2025-05-27,Johor,0,0,0,0
2025-05-28,Johor,0,0,0,0
2025-05-29,Johor,0,0,0,0
2025-05-30,Johor,0,0,0,0
2025-05-31,Johor,0,0,0,0
2020-01-25,Kedah,0,0,0,0
2020-01-26,Kedah,0,0,0,0
2020-01-27,Kedah,0,0,0,0
2020-01-28,Kedah,0,0,0,0
2020-01-29,Kedah,1,0,0,0
2020-01-30,Kedah,0,0,0,0
2020-01-31,Kedah,0,0,0,0
2020-02-01,Kedah,0,0,0,0
2020-02-02,Kedah,0,0,0,0
2020-02-03,Kedah,0,0,0,0
2020-02-04,Kedah,0,0,0,0
2020-02-05,Kedah,0,0,0,0
2020-02-06,Kedah,1,0,0,0
2020-02-07,Kedah,0,0,0,0
2020-02-08,Kedah,0,0,0,0
2020-02-09,Kedah,0,0,0,0
2020-02-10,Kedah,0,0,0,0
2020-02-11,Kedah,0,0,0,0
2020-02-12,Kedah,0,0,0,0
2020-02-13,Kedah,0,0,0,0
2020-02-14,Kedah,0,0,0,0
2020-02-15,Kedah,1,0,0,0
2020-02-16,Kedah,0,0,0,0
2020-02-17,Kedah,0,0,0,0
2020-02-18,Kedah,0,0,0,0
2020-02-19,Kedah,0,0,0,0
2020-02-20,Kedah,0,0,0,0
2020-02-21,Kedah,0,0,0,0
2020-02-22,Kedah,0,0,0,0
2020-02-23,Kedah,0,0,0,0
2020-02-24,Kedah,0,0,0,0
2020-02-25,Kedah,0,0,0,0
2020-02-26,Kedah,0,0,0,0
2020-02-27,Kedah,0,0,0,0
2020-02-28,Kedah,0,0,0,0
2020-02-29,Kedah,0,0,0,0
2020-03-01,Kedah,0,0,0,0
2020-03-02,Kedah,0,0,0,0
2020-03-03,Kedah,0,0,0,0
2020-03-04,Kedah,0,0,0,0
2020-03-05,Kedah,0,0,0,0
2020-03-06,Kedah,0,0,0,0
2020-03-07,Kedah,0,0,0,0
2020-03-08,Kedah,0,0,0,0
2020-03-09,Kedah,0,0,0,0
2020-03-10,Kedah,0,0,0,0
2020-03-11,Kedah,0,0,0,0
2020-03-12,Kedah,0,0,0,0
2020-03-13,Kedah,2,0,0,0
2020-03-14,Kedah,0,0,0,0
2020-03-15,Kedah,16,0,0,0
2020-03-16,Kedah,6,0,0,0
2020-03-17,Kedah,2,0,0,0
2020-03-18,Kedah,6,0,0,0
2020-03-19,Kedah,4,0,0,0
2020-03-20,Kedah,1,0,0,0
2020-03-21,Kedah,6,0,0,0
2020-03-22,Kedah,5,0,0,0
2020-03-23,Kedah,7,0,0,0
2020-03-24,Kedah,5,0,0,0
2020-03-25,Kedah,6,0,0,0
2020-03-26,Kedah,3,0,0,0
2020-03-27,Kedah,1,0,0,0
2020-03-28,Kedah,1,0,0,0
2020-03-29,Kedah,1,0,0,0
2020-03-30,Kedah,2,0,0,0
2020-03-31,Kedah,0,0,0,0
2020-04-01,Kedah,2,0,0,0
2020-04-02,Kedah,1,0,0,0
2020-04-03,Kedah,1,0,0,0
2020-04-04,Kedah,0,0,0,0
2020-04-05,Kedah,1,0,0,0
2020-04-06,Kedah,3,0,0,0
2020-04-07,Kedah,5,0,0,0
2020-04-08,Kedah,1,0,0,0
2020-04-09,Kedah,2,0,0,0
2020-04-10,Kedah,0,0,0,0
2020-04-11,Kedah,0,0,0,0
2020-04-12,Kedah,0,0,0,0
2020-04-13,Kedah,0,0,0,0
2020-04-14,Kedah,0,0,0,0
2020-04-15,Kedah,1,0,0,0
2020-04-16,Kedah,0,0,0,0
2020-04-17,Kedah,0,0,0,0
2020-04-18,Kedah,0,0,0,0
2020-04-19,Kedah,0,0,0,0
2020-04-20,Kedah,0,0,0,0
2020-04-21,Kedah,0,0,0,0
2020-04-22,Kedah,1,0,0,0
2020-04-23,Kedah,0,0,0,0
2020-04-24,Kedah,0,0,0,0
2020-04-25,Kedah,0,0,0,0
2020-04-26,Kedah,0,0,0,0
2020-04-27,Kedah,0,0,0,0
2020-04-28,Kedah,0,0,0,0
2020-04-29,Kedah,0,0,0,0
2020-04-30,Kedah,0,0,0,0
2020-05-01,Kedah,0,0,0,0
2020-05-02,Kedah,0,0,0,0
2020-05-03,Kedah,0,0,0,0
2020-05-04,Kedah,0,0,0,0
2020-05-05,Kedah,0,0,0,0
2020-05-06,Kedah,0,0,0,0
2020-05-07,Kedah,0,0,0,0
2020-05-08,Kedah,0,0,0,0
2020-05-09,Kedah,0,0,0,0
2020-05-10,Kedah,0,0,0,0
2020-05-11,Kedah,0,0,0,0
2020-05-12,Kedah,0,0,0,0
2020-05-13,Kedah,0,0,0,0
2020-05-14,Kedah,0,0,0,0
2020-05-15,Kedah,0,0,0,0
2020-05-16,Kedah,0,0,0,0
2020-05-17,Kedah,0,0,0,0
2020-05-18,Kedah,0,0,0,0
2020-05-19,Kedah,0,0,0,0
2020-05-20,Kedah,1,0,0,0
2020-05-21,Kedah,0,0,0,0
2020-05-22,Kedah,0,0,0,0
2020-05-23,Kedah,0,0,0,0
2020-05-24,Kedah,0,0,0,0
2020-05-25,Kedah,0,0,0,0
2020-05-26,Kedah,0,0,0,0
2020-05-27,Kedah,0,0,0,0
2020-05-28,Kedah,0,0,0,0
2020-05-29,Kedah,0,0,0,0
2020-05-30,Kedah,0,0,0,0
2020-05-31,Kedah,0,0,0,0
2020-06-01,Kedah,0,0,0,0
2020-06-02,Kedah,0,0,0,0
2020-06-03,Kedah,0,0,0,0
2020-06-04,Kedah,0,0,0,0
2020-06-05,Kedah,0,0,0,0
2020-06-06,Kedah,0,0,0,0
2020-06-07,Kedah,0,0,0,0
2020-06-08,Kedah,0,0,0,0
2020-06-09,Kedah,0,0,0,0
2020-06-10,Kedah,0,0,0,0
2020-06-11,Kedah,0,0,0,0
2020-06-12,Kedah,0,0,0,0
2020-06-13,Kedah,0,0,0,0
2020-06-14,Kedah,0,0,0,0
2020-06-15,Kedah,0,0,0,0
2020-06-16,Kedah,0,0,0,0
2020-06-17,Kedah,0,0,0,0
2020-06-18,Kedah,0,0,0,0
2020-06-19,Kedah,0,0,0,0
2020-06-20,Kedah,0,0,0,0
2020-06-21,Kedah,0,0,0,0
2020-06-22,Kedah,0,0,0,0
2020-06-23,Kedah,0,0,0,0
2020-06-24,Kedah,0,0,0,0
2020-06-25,Kedah,0,0,0,0
2020-06-26,Kedah,1,0,0,0
2020-06-27,Kedah,0,0,0,0
2020-06-28,Kedah,0,0,0,0
2020-06-29,Kedah,0,0,0,0
2020-06-30,Kedah,0,0,0,0
2020-07-01,Kedah,0,0,0,0
2020-07-02,Kedah,0,0,0,0
2020-07-03,Kedah,0,0,0,0
2020-07-04,Kedah,0,0,0,0
2020-07-05,Kedah,0,0,0,0
2020-07-06,Kedah,0,0,0,0
2020-07-07,Kedah,0,0,0,0
2020-07-08,Kedah,0,0,0,0
2020-07-09,Kedah,0,0,0,0
2020-07-10,Kedah,1,0,0,0
2020-07-11,Kedah,0,0,0,0
2020-07-12,Kedah,0,0,0,0
2020-07-13,Kedah,1,0,0,0
2020-07-14,Kedah,0,0,0,0
2020-07-15,Kedah,0,0,0,0
2020-07-16,Kedah,0,0,0,0
2020-07-17,Kedah,0,0,0,0
2020-07-18,Kedah,0,0,0,0
2020-07-19,Kedah,0,0,0,0
2020-07-20,Kedah,1,0,0,0
2020-07-21,Kedah,0,0,0,0
2020-07-22,Kedah,0,0,0,0
2020-07-23,Kedah,0,0,0,0
2020-07-24,Kedah,0,0,0,0
2020-07-25,Kedah,0,0,0,0
2020-07-26,Kedah,0,0,0,0
2020-07-27,Kedah,0,0,0,0
2020-07-28,Kedah,6,0,0,0
2020-07-29,Kedah,0,0,0,0
2020-07-30,Kedah,1,0,0,0
2020-07-31,Kedah,2,0,0,0
2020-08-01,Kedah,1,0,0,0
2020-08-02,Kedah,11,0,0,0
2020-08-03,Kedah,1,0,0,0
2020-08-04,Kedah,0,0,0,0
2020-08-05,Kedah,3,0,0,0
2020-08-06,Kedah,6,0,0,0
2020-08-07,Kedah,1,0,0,0
2020-08-08,Kedah,0,0,0,0
2020-08-09,Kedah,0,0,0,0
2020-08-10,Kedah,0,0,0,0
2020-08-11,Kedah,0,0,0,0
2020-08-12,Kedah,2,0,0,0
2020-08-13,Kedah,9,0,0,0
2020-08-14,Kedah,12,0,0,0
2020-08-15,Kedah,14,0,0,0
2020-08-16,Kedah,5,0,0,0
2020-08-17,Kedah,6,0,0,0
2020-08-18,Kedah,3,0,0,0
2020-08-19,Kedah,7,0,0,0
2020-08-20,Kedah,0,0,0,0
2020-08-21,Kedah,3,0,0,0
2020-08-22,Kedah,5,0,0,0
2020-08-23,Kedah,2,0,0,0
2020-08-24,Kedah,0,0,0,0
2020-08-25,Kedah,7,0,0,0
2020-08-26,Kedah,5,0,0,0
2020-08-27,Kedah,0,0,0,0
2020-08-28,Kedah,1,0,0,0
2020-08-29,Kedah,0,0,0,0
2020-08-30,Kedah,1,0,0,0
2020-08-31,Kedah,2,0,0,0
2020-09-01,Kedah,2,0,0,0
2020-09-02,Kedah,0,0,0,0
2020-09-03,Kedah,4,0,0,0
2020-09-04,Kedah,1,0,0,0
2020-09-05,Kedah,1,0,0,0
2020-09-06,Kedah,0,0,0,0
2020-09-07,Kedah,4,0,0,0
2020-09-08,Kedah,22,0,0,0
2020-09-09,Kedah,16,0,0,0
2020-09-10,Kedah,4,0,0,0
2020-09-11,Kedah,14,0,0,0
2020-09-12,Kedah,5,0,0,0
2020-09-13,Kedah,14,0,0,0
2020-09-14,Kedah,1,0,0,0
2020-09-15,Kedah,0,0,0,0
2020-09-16,Kedah,1,0,0,0
2020-09-17,Kedah,7,0,0,0
2020-09-18,Kedah,0,0,0,0
2020-09-19,Kedah,9,0,0,0
2020-09-20,Kedah,3,0,0,0
2020-09-21,Kedah,1,0,0,0
2020-09-22,Kedah,10,0,0,0
2020-09-23,Kedah,5,0,0,0
2020-09-24,Kedah,4,0,0,0
2020-09-25,Kedah,8,0,0,0
2020-09-26,Kedah,0,0,0,0
2020-09-27,Kedah,0,0,0,0
2020-09-28,Kedah,1,0,0,0
2020-09-29,Kedah,1,0,0,0
2020-09-30,Kedah,13,0,0,0
2020-10-01,Kedah,98,0,0,0
2020-10-02,Kedah,129,0,0,0
2020-10-03,Kedah,102,0,0,0
2020-10-04,Kedah,113,0,0,0
2020-10-05,Kedah,241,0,0,0
2020-10-06,Kedah,397,0,0,0
2020-10-07,Kedah,153,0,0,0
2020-10-08,Kedah,16,0,0,0
2020-10-09,Kedah,10,0,0,0
2020-10-10,Kedah,27,0,0,0
2020-10-11,Kedah,16,0,0,0
2020-10-12,Kedah,10,0,0,0
2020-10-13,Kedah,60,0,0,0
2020-10-14,Kedah,113,0,0,0
2020-10-15,Kedah,31,0,0,0
2020-10-16,Kedah,7,0,0,0
2020-10-17,Kedah,38,0,0,0
2020-10-18,Kedah,9,0,0,0
2020-10-19,Kedah,3,0,0,0
2020-10-20,Kedah,17,0,0,0
2020-10-21,Kedah,7,0,0,0
2020-10-22,Kedah,3,0,0,0
2020-10-23,Kedah,1,0,0,0
2020-10-24,Kedah,76,0,0,0
2020-10-25,Kedah,1,0,0,0
2020-10-26,Kedah,3,0,0,0
2020-10-27,Kedah,4,0,0,0
2020-10-28,Kedah,28,0,0,0
2020-10-29,Kedah,37,0,0,0
2020-10-30,Kedah,5,0,0,0
2020-10-31,Kedah,2,0,0,0
2020-11-01,Kedah,1,0,0,0
2020-11-02,Kedah,3,0,0,0
2020-11-03,Kedah,12,0,0,0
2020-11-04,Kedah,25,0,0,0
2020-11-05,Kedah,7,0,0,0
2020-11-06,Kedah,19,0,0,0
2020-11-07,Kedah,15,0,0,0
2020-11-08,Kedah,3,0,0,0
2020-11-09,Kedah,8,0,0,0
2020-11-10,Kedah,3,0,0,0
2020-11-11,Kedah,17,0,0,0
2020-11-12,Kedah,3,0,0,0
2020-11-13,Kedah,5,0,0,0
2020-11-14,Kedah,10,0,0,0
2020-11-15,Kedah,8,0,0,0
2020-11-16,Kedah,10,0,0,0
2020-11-17,Kedah,8,0,0,0
2020-11-18,Kedah,11,0,0,0
2020-11-19,Kedah,7,0,0,0
2020-11-20,Kedah,19,0,0,0
2020-11-21,Kedah,6,0,0,0
2020-11-22,Kedah,16,0,0,0
2020-11-23,Kedah,36,0,0,0
2020-11-24,Kedah,14,0,0,0
2020-11-25,Kedah,24,0,0,0
2020-11-26,Kedah,24,0,0,0
2020-11-27,Kedah,25,0,0,0
2020-11-28,Kedah,17,0,0,0
2020-11-29,Kedah,52,0,0,0
2020-11-30,Kedah,31,0,0,0
2020-12-01,Kedah,21,0,0,0
2020-12-02,Kedah,26,0,0,0
2020-12-03,Kedah,32,0,0,0
2020-12-04,Kedah,24,0,0,0
2020-12-05,Kedah,30,0,0,0
2020-12-06,Kedah,17,0,0,0
2020-12-07,Kedah,18,0,0,0
2020-12-08,Kedah,10,0,0,0
2020-12-09,Kedah,16,0,0,0
2020-12-10,Kedah,14,0,0,0
2020-12-11,Kedah,22,0,0,0
2020-12-12,Kedah,16,0,0,0
2020-12-13,Kedah,13,0,0,0
2020-12-14,Kedah,5,0,0,0
2020-12-15,Kedah,20,0,0,0
2020-12-16,Kedah,9,0,0,0
2020-12-17,Kedah,9,0,0,0
2020-12-18,Kedah,4,0,0,0
2020-12-19,Kedah,13,0,0,0
2020-12-20,Kedah,6,0,0,0
2020-12-21,Kedah,3,0,0,0
2020-12-22,Kedah,5,0,0,0
2020-12-23,Kedah,14,0,0,0
2020-12-24,Kedah,4,0,0,0
2020-12-25,Kedah,0,0,0,0
2020-12-26,Kedah,16,0,0,0
2020-12-27,Kedah,27,0,0,0
2020-12-28,Kedah,12,0,0,0
2020-12-29,Kedah,8,0,0,0
2020-12-30,Kedah,23,0,0,0
2020-12-31,Kedah,24,0,0,0
2021-01-01,Kedah,20,0,0,0
2021-01-02,Kedah,47,0,0,0
2021-01-03,Kedah,53,0,0,0
2021-01-04,Kedah,45,0,0,0
2021-01-05,Kedah,47,0,0,0
2021-01-06,Kedah,42,0,0,0
2021-01-07,Kedah,30,0,0,0
2021-01-08,Kedah,107,0,0,0
2021-01-09,Kedah,65,0,0,0
2021-01-10,Kedah,71,0,0,0
2021-01-11,Kedah,40,0,0,0
2021-01-12,Kedah,62,0,0,0
2021-01-13,Kedah,97,0,0,0
2021-01-14,Kedah,86,0,0,0
2021-01-15,Kedah,142,0,0,0
2021-01-16,Kedah,195,0,0,0
2021-01-17,Kedah,96,0,0,0
2021-01-18,Kedah,142,0,0,0
2021-01-19,Kedah,114,0,0,0
2021-01-20,Kedah,142,0,0,0
2021-01-21,Kedah,156,0,0,0
2021-01-22,Kedah,166,0,0,0
2021-01-23,Kedah,105,0,0,0
2021-01-24,Kedah,85,0,0,0
2021-01-25,Kedah,74,0,0,0
2021-01-26,Kedah,88,0,0,0
2021-01-27,Kedah,76,0,0,0
2021-01-28,Kedah,92,0,0,0
2021-01-29,Kedah,125,0,0,0
2021-01-30,Kedah,99,0,0,0
2021-01-31,Kedah,53,0,0,0
2021-02-01,Kedah,47,0,0,0
2021-02-02,Kedah,59,0,0,0
2021-02-03,Kedah,124,0,0,0
2021-02-04,Kedah,51,0,0,0
2021-02-05,Kedah,91,0,0,0
2021-02-06,Kedah,64,0,0,0
2021-02-07,Kedah,43,0,0,0
2021-02-08,Kedah,37,0,0,0
2021-02-09,Kedah,59,0,0,0
2021-02-10,Kedah,48,0,0,0
2021-02-11,Kedah,228,0,0,0
2021-02-12,Kedah,188,0,0,0
2021-02-13,Kedah,111,0,0,0
2021-02-14,Kedah,92,0,0,0
2021-02-15,Kedah,33,0,0,0
2021-02-16,Kedah,38,0,0,0
2021-02-17,Kedah,36,0,0,0
2021-02-18,Kedah,182,0,0,0
2021-02-19,Kedah,36,0,0,0
2021-02-20,Kedah,101,0,0,0
2021-02-21,Kedah,15,0,0,0
2021-02-22,Kedah,26,0,0,0
2021-02-23,Kedah,15,0,0,0
2021-02-24,Kedah,17,0,0,0
2021-02-25,Kedah,29,0,0,0
2021-02-26,Kedah,25,0,0,0
2021-02-27,Kedah,17,0,0,0
2021-02-28,Kedah,13,0,0,0
2021-03-01,Kedah,16,0,0,0
2021-03-02,Kedah,11,0,0,0
2021-03-03,Kedah,40,0,0,0
2021-03-04,Kedah,12,0,0,0
2021-03-05,Kedah,9,0,0,0
2021-03-06,Kedah,11,0,0,0
2021-03-07,Kedah,15,0,0,0
2021-03-08,Kedah,9,0,0,0
2021-03-09,Kedah,25,0,0,0
2021-03-10,Kedah,20,0,0,0
2021-03-11,Kedah,18,0,0,0
2021-03-12,Kedah,23,0,0,0
2021-03-13,Kedah,13,0,0,0
2021-03-14,Kedah,33,0,0,0
2021-03-15,Kedah,27,0,0,0
2021-03-16,Kedah,32,0,0,0
2021-03-17,Kedah,26,0,0,0
2021-03-18,Kedah,38,0,0,0
2021-03-19,Kedah,25,0,0,0
2021-03-20,Kedah,46,0,0,0
2021-03-21,Kedah,29,1,0,0
2021-03-22,Kedah,27,0,0,0
2021-03-23,Kedah,48,3,0,0
2021-03-24,Kedah,48,1,0,0
2021-03-25,Kedah,43,1,0,0
2021-03-26,Kedah,27,0,0,0
2021-03-27,Kedah,33,0,0,0
2021-03-28,Kedah,22,1,0,0
2021-03-29,Kedah,13,0,0,0
2021-03-30,Kedah,41,0,0,0
2021-03-31,Kedah,36,1,0,0
2021-04-01,Kedah,30,2,0,0
2021-04-02,Kedah,21,0,0,0
2021-04-03,Kedah,18,2,0,0
2021-04-04,Kedah,32,0,0,0
2021-04-05,Kedah,34,0,0,0
2021-04-06,Kedah,27,0,0,0
2021-04-07,Kedah,35,0,0,0
2021-04-08,Kedah,31,0,0,0
2021-04-09,Kedah,39,1,0,0
2021-04-10,Kedah,58,1,0,0
2021-04-11,Kedah,40,0,0,0
2021-04-12,Kedah,46,1,0,0
2021-04-13,Kedah,38,1,0,0
2021-04-14,Kedah,53,0,0,0
2021-04-15,Kedah,26,0,0,0
2021-04-16,Kedah,35,0,0,0
2021-04-17,Kedah,44,1,0,0
2021-04-18,Kedah,30,0,0,0
2021-04-19,Kedah,48,0,0,0
2021-04-20,Kedah,44,0,0,0
2021-04-21,Kedah,54,1,0,0
2021-04-22,Kedah,89,2,0,0
2021-04-23,Kedah,42,2,0,0
2021-04-24,Kedah,32,2,0,0
2021-04-25,Kedah,75,1,0,0
2021-04-26,Kedah,39,0,0,0
2021-04-27,Kedah,51,0,0,0
2021-04-28,Kedah,118,0,2,0
2021-04-29,Kedah,102,3,0,0
2021-04-30,Kedah,134,2,0,0
2021-05-01,Kedah,107,3,1,0
2021-05-02,Kedah,99,0,2,0
2021-05-03,Kedah,101,2,0,0
2021-05-04,Kedah,153,0,2,0
2021-05-05,Kedah,120,2,2,0
2021-05-06,Kedah,109,1,2,0
2021-05-07,Kedah,201,7,1,0
2021-05-08,Kedah,175,6,2,0
2021-05-09,Kedah,171,3,2,0
2021-05-10,Kedah,210,13,1,0
2021-05-11,Kedah,164,5,5,0
2021-05-12,Kedah,215,7,4,0
2021-05-13,Kedah,184,7,2,0
2021-05-14,Kedah,213,14,1,0
2021-05-15,Kedah,219,19,1,0
2021-05-16,Kedah,352,11,0,0
2021-05-17,Kedah,227,8,1,0
2021-05-18,Kedah,233,6,5,0
2021-05-19,Kedah,423,12,10,0
2021-05-20,Kedah,402,8,7,0
2021-05-21,Kedah,413,10,11,0
2021-05-22,Kedah,279,12,10,0
2021-05-23,Kedah,404,8,10,0
2021-05-24,Kedah,328,11,9,0
2021-05-25,Kedah,303,9,24,0
2021-05-26,Kedah,522,8,12,0
2021-05-27,Kedah,431,5,5,0
2021-05-28,Kedah,528,8,8,0
2021-05-29,Kedah,446,8,14,0
2021-05-30,Kedah,417,2,3,0
2021-05-31,Kedah,449,5,10,0
2021-06-01,Kedah,221,4,11,0
2021-06-02,Kedah,272,4,7,0
2021-06-03,Kedah,360,5,8,0
2021-06-04,Kedah,250,6,7,0
2021-06-05,Kedah,251,4,8,0
2021-06-06,Kedah,117,7,1,0
2021-06-07,Kedah,174,2,18,0
2021-06-08,Kedah,143,1,4,0
2021-06-09,Kedah,131,2,2,0
2021-06-10,Kedah,293,7,9,0
2021-06-11,Kedah,151,5,5,0
2021-06-12,Kedah,162,4,5,0
2021-06-13,Kedah,286,8,7,0
2021-06-14,Kedah,185,9,5,0
2021-06-15,Kedah,241,7,4,0
2021-06-16,Kedah,213,13,2,0
2021-06-17,Kedah,183,7,7,0
2021-06-18,Kedah,153,5,1,0
2021-06-19,Kedah,174,29,1,0
2021-06-20,Kedah,159,8,3,0
2021-06-21,Kedah,171,7,4,0
2021-06-22,Kedah,137,5,0,0
2021-06-23,Kedah,176,9,4,0
2021-06-24,Kedah,260,8,3,0
2021-06-25,Kedah,167,13,6,0
2021-06-26,Kedah,174,9,3,0
2021-06-27,Kedah,116,8,5,0
2021-06-28,Kedah,174,7,13,0
2021-06-29,Kedah,271,7,6,0
2021-06-30,Kedah,211,11,4,0
2021-07-01,Kedah,228,11,11,0
2021-07-02,Kedah,220,13,24,0
2021-07-03,Kedah,130,9,6,0
2021-07-04,Kedah,311,8,13,0
2021-07-05,Kedah,256,7,10,0
2021-07-06,Kedah,310,11,16,0
2021-07-07,Kedah,189,4,5,0
2021-07-08,Kedah,328,14,18,0
2021-07-09,Kedah,363,23,31,0
